5.497713186462962,3.2869048136282677
6.08554540482234,3.3252397820998723
6.303122503747828,3.6603077583335066
7.938093419922672,4.191121567421329
5.745416900311301,2.984881108001918
7.858613278629276,4.072109176289434
8.13855821044925,3.774581806424862
6.40800680183364,3.643997042418693
7.311032467419093,3.798259284430415
5.594814739830891,4.461992746211577
5.238109815135532,2.7950201403403225
8.405982134781414,3.320384782164119
8.35513593578135,3.6643706242820517
7.604877559816782,3.2810347943686806
5.923400663763429,3.476221451533102
5.580607141173909,3.617530275554511
5.949154577084522,3.8223785144688156
5.311848830744736,4.0116246568548375
4.4770372187721375,3.05618150815135
5.072442072445977,2.5072002514803176
6.401541301715743,3.8617377306931484
5.41920576802807,3.6074483630372614
4.415173290019794,2.388921536289363
6.084560797563924,3.2544430196644374
5.582435524515677,3.254065293055932
6.244910298714188,4.013640613815204
6.224716545446684,3.549461825450671
7.6544821548312525,3.7579374645159036
7.688647844965317,3.6666505522522805
5.107152489075952,3.3556571315374764
5.458250986022521,4.283353767330788
4.986390084936287,3.2637316938722374
7.605398542944576,3.2533815978596556
4.667706680482977,3.2852391464833826
5.829459940075077,3.5566003937157333
5.667867886181638,3.2453367172937897
6.349745616287943,4.411981690922075
8.377326418942125,3.4095805443360456
7.121500126005635,3.6723110528428946
6.357348137212418,4.140067384046295
8.456581688543459,3.039535211349567
5.79682169844224,2.6462414679109663
6.101988565265169,4.223773178758769
4.912215112826068,3.324765038906799
7.909022545954727,4.006723912293284
6.729654996413669,3.6883809485802903
7.353022953446356,3.269669418007482
4.993247315373599,2.3240560551218667
6.32225337143986,4.391300037984043
7.191910430245512,3.3769251045419364
8.39942812827843,3.550451939965426
5.200720289826385,3.308612114768235
6.227758273341894,3.8485227280630716
5.390259355901802,4.0242884027000585
5.916099681026223,3.3999629900603106
5.076793644543067,3.294674322752073
5.085134463398729,2.736377019094415
6.529614985410334,3.6156776293639723
8.005765454955684,3.4219194229901784
6.021682647161242,3.3255768713495697
7.8888654183724185,3.3036715881736156
5.602997074363671,2.7002768885525232
4.951496813209761,3.2801010384442097
6.264370542551717,4.7587500516512575
6.772011727809572,3.89361937449996
4.789635288105119,2.818533931273384
5.816094827546785,3.5485559778050724
6.2152043504681735,4.005243279342272
5.107995391011143,2.4542193105528733
4.808681706217895,3.2048114925763
6.147498332586182,4.120413173757763
5.8263441539486065,4.407289350528211
5.218974602512272,2.6889522346693813
6.013665455132699,4.51828417723136
7.797413041624705,3.2639718443197427
5.782526541737908,4.660190115781214
6.434988707762015,4.643626526602754
5.953875650457144,4.1320910692342805
8.244395229481269,4.057827717004663
4.768532996895946,2.7051544230458693
8.08501642146979,3.5848875974801366
7.047298651117277,3.5477576748514155
6.594453041911584,4.457464612949725
5.739492691844791,2.8575114468633096
6.195690500982401,3.769499889271471
5.900666351887503,4.071479465396388
7.999378613236337,3.117281318726792
6.260697383582004,4.643138106476094
5.384692535376031,4.052766953544175
5.847081758082359,3.782246795179081
8.210881012419009,3.7006493189018
8.291186680948947,3.839724914230669
6.480735897916725,4.455235413092319
6.165669774569535,3.7042817163572797
6.261837586490355,3.7621938947514826
5.241652838063392,2.9093434146749044
5.762975593797215,4.456182113724089
7.49487454421695,3.906385010017872
5.550948794213344,2.618698159564122
6.155409704853045,4.253041078867778
5.561425512717293,2.488930061466214
7.592176661101755,3.674781882626076
8.320595452425131,3.7244073888299054
4.987956987955009,2.4440809361449785
5.75202537409061,3.4647657582979665
5.474976954620596,3.785350780353116
6.654094454725239,4.149077153083575
6.362208389972897,3.9943833680337315
5.0576384366159255,2.9777416270750274
5.348405337273802,3.9964818666882302
6.4656180691186025,4.154729591160402
7.767469283581603,2.755570711967492
8.24901504846549,3.622422412371506
6.14136783587644,4.418912582596921
6.39135610794651,4.711877741148932
8.219908960571463,3.4713663791758007
5.276256907220149,2.4311351032548796
